Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Color (product.metafields.shopify.color-pattern),Feet type (product.metafields.shopify.feet-type),Hoop shape (product.metafields.shopify.hoop-shape),Leg lock type (product.metafields.shopify.leg-lock-type),Material (product.metafields.shopify.material),Mount/Stand features (product.metafields.shopify.mount-stand-features),Shape (product.metafields.shopify.shape),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Hungary,Price / Hungary,Compare At Price / Hungary,Included / International,Price / International,Compare At Price / International,Status
bull-tackle-pva-halo-utantolto,Bull Tackle - PVA háló utántöltő,"<div><strong><span data-mce-fragment=""1"">Prémium minőségű PVA háló. Extra sűrű szövésű, ezáltal lehetővé teszi szárazabb bojlikkal, keményebb magvakkal és method mixxel való etetést is,mindezek mellett íztelen és szagtalan, így a legóvatosabb pontyokat is könnyed megfoghatjuk a Bull Tackle PVA segítségével.</span></strong></div>
<div><strong><span data-mce-fragment=""1""></span></strong></div>
<div>Tulajdonságok:</div>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">Csúcsminőségű PVA háló</li>
<li>Típus: Gyorsan oldódó</li>
<li data-mce-fragment=""1"">Szag és íz mentes</li>
<li>Hossza:5m</li>
<li data-mce-fragment=""1"">Méretek: 25 mm,37 mm,44 mm</li>
</ul>",Bull Fishing Store,,"","",true,Méret,25 mm,,,,,,,,"",0.0,shopify,deny,manual,1350.00,1800.00,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/files/Untitled-1eee.jpg?v=1688037500,1,"",false,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
bull-tackle-pva-halo-utantolto,,,,,,,,,35 mm,,,,,,,,"",0.0,shopify,deny,manual,1620.00,2190.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
bull-tackle-pva-halo-utantolto,,,,,,,,,44 mm,,,,,,,,"",0.0,shopify,deny,manual,1790.00,2415.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
bull-tackle-pva-halo-cso-tomo,"Bull Tackle - PVA háló+cső,tömő","<div><strong><span data-mce-fragment=""1"">Prémium minőségű PVA háló. Extra sűrű szövésű, ezáltal lehetővé teszi szárazabb bojlikkal, keményebb magvakkal és method mixxel való etetést is,mindezek mellett íztelen és szagtalan, így a legóvatosabb pontyokat is könnyed megfoghatjuk a Bull Tackle PVA segítségével.</span></strong></div>
<div><strong><span data-mce-fragment=""1""></span></strong></div>
<div>Tulajdonságok:</div>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">Csúcsminőségű PVA háló</li>
<li>Praktikus tároló csővel, melyben minden szárazon és rendezetten tárolható</li>
<li>Típus: Gyorsan oldódó</li>
<li data-mce-fragment=""1"">Szag és íz mentes</li>
<li>Hossza:5m</li>
<li data-mce-fragment=""1"">Méretek: 25 mm,37 mm,44 mm</li>
</ul>",Bull Fishing Store,Uncategorized,"","",true,Méret,25 mm,,,,,,,,"",0.0,shopify,deny,manual,2500.00,3000.00,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/files/Untitled-1_41feacd2-4487-40ad-bc48-a1954a3a9a19.jpg?v=1688037470,1,"",false,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
bull-tackle-pva-halo-cso-tomo,,,,,,,,,37 mm,,,,,,,,"",0.0,shopify,deny,manual,2800.00,3400.00,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/products/20220901_102654.jpg?v=1688037469,2,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
bull-tackle-pva-halo-cso-tomo,,,,,,,,,44 mm,,,,,,,,"",0.0,shopify,deny,manual,3200.00,3890.00,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/products/20220901_102724.jpg?v=1688037469,3,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
bull-tackle-pva-halo-cso-tomo,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/20220901_102711.jpg?v=1688037469,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bull-tackle-easy-shiner-nagy,Bull Tackle - Easy shiner nagy,"<p data-mce-fragment=""1""><span>Az easy shiner alakját és mozgását tekintve megegyezik a kis küszhalakéval és egyéb ivadék halakéval, ami minden ragadozó hal fő célpontja és tápláléka.</span></p>
<p data-mce-fragment=""1"">A Bull Tackle plasztikcsalik egyedi anyagösszetéttel és amino-x ízesítéssel rendelkeznek,amelyek elképesztően hatásossá teszik a gumicsalikat. A csalik a vízalatt elképesztően természetesen mozognak, így ingerelve kapásra  a ragadozókat.</p>
<p data-mce-fragment=""1"">Szinte minden Bull Tackle plasztikcsali különböző méretben,színben és formában kapható,ezáltal még akár a nehezebb időkben is kapásra bírhatóak a halak.</p>
<p data-mce-fragment=""1""><span>Használható hagyományos jig-, drop-shot, texas, carolina vagy bármilyen szerelékkel és módszerrel. Az összes ragadozó halra ajánlott.</span></p>
<p data-mce-fragment=""1""><span>100 mm 6 db/csomag</span></p>
<p data-mce-fragment=""1""><span>120 mm 3 db/csomag</span></p>",Bull Fishing Store,,"","",true,Méret,Zöld-Sárga-100 mm/3.91 in,,,,,,,,"",0.0,shopify,deny,manual,1380.00,,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/products/green_yellow-removebg_1.png?v=1657533249,1,"",false,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/green_yellow-removebg.png?v=1657533249,kg,,,true,,,true,,,active
bull-tackle-easy-shiner-nagy,,,,,,,,,Narancssárga-100 mm/3.91 in,,,,,,,,"",0.0,shopify,deny,manual,1380.00,,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/products/green_yellow-removebg.png?v=1657533249,2,"",,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/orange-removebg.png?v=1657533249,kg,,,,,,,,,
bull-tackle-easy-shiner-nagy,,,,,,,,,Sárga-100 mm/3.91 in,,,,,,,,"",0.0,shopify,deny,manual,1380.00,,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/products/orange-removebg.png?v=1657533249,3,"",,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/yellow-removebg_1.png?v=1657533249,kg,,,,,,,,,
bull-tackle-easy-shiner-nagy,,,,,,,,,Barna-Sárga-100 mm/3.91 in,,,,,,,,"",0.0,shopify,deny,manual,1380.00,,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/products/yellow-removebg_1.png?v=1657533249,4,"",,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/2022-11-22_11.33.26.png?v=1669113212,kg,,,,,,,,,
bull-tackle-easy-shiner-nagy,,,,,,,,,Fehér-100 mm/3.91 in,,,,,,,,"",0.0,shopify,deny,manual,1380.00,,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/products/white__4_-removebg.png?v=1657533249,5,"",,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/white__4_-removebg.png?v=1657533249,kg,,,,,,,,,
bull-tackle-easy-shiner-nagy,,,,,,,,,Zöld-Kék-100 mm/3.91 in,,,,,,,,"",0.0,shopify,deny,manual,1380.00,,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/products/pink__1_-removebg.png?v=1657533249,6,"",,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/2022-11-22_11.32.08.png?v=1669113134,kg,,,,,,,,,
bull-tackle-easy-shiner-nagy,,,,,,,,,Éjkék-Lila-100 mm/3.91 in,,,,,,,,"",0.0,shopify,deny,manual,1380.00,,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/products/brown_green__3_-removebg.png?v=1657722123,7,"",,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/2022-11-22_11.31.45.png?v=1669113112,kg,,,,,,,,,
bull-tackle-easy-shiner-nagy,,,,,,,,,Zöld-Rózsaszín -100 mm/3.91 in(16),,,,,,,,"",0.0,shopify,deny,manual,1380.00,,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/products/2022-11-22_11.31.27.png?v=1669113095,8,"",,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/2022-11-22_11.32.25.png?v=1669113153,kg,,,,,,,,,
bull-tackle-easy-shiner-nagy,,,,,,,,,Zöld-Narancssárga-100 mm/3.91 in(19),,,,,,,,"",0.0,shopify,deny,manual,1380.00,,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/products/2022-11-22_11.31.45.png?v=1669113112,9,"",,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/2022-11-22_11.32.42.png?v=1669113171,kg,,,,,,,,,
bull-tackle-easy-shiner-nagy,,,,,,,,,Narancssárga-125 mm/4.9 in,,,,,,,,"",0.0,shopify,deny,manual,1380.00,,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/products/2022-11-22_11.32.08.png?v=1669113134,10,"",,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/orange-removebg.png?v=1657533249,kg,,,,,,,,,
bull-tackle-easy-shiner-nagy,,,,,,,,,Sárga-125 mm/4.9 in,,,,,,,,"",0.0,shopify,deny,manual,1380.00,,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/products/2022-11-22_11.32.25.png?v=1669113153,11,"",,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/yellow-removebg_1.png?v=1657533249,kg,,,,,,,,,
bull-tackle-easy-shiner-nagy,,,,,,,,,Fehér-125 mm/4.9 in,,,,,,,,"",0.0,shopify,deny,manual,1380.00,,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/products/2022-11-22_11.32.42.png?v=1669113171,12,"",,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/white__4_-removebg.png?v=1657533249,kg,,,,,,,,,
bull-tackle-easy-shiner-nagy,,,,,,,,,Rózsaszín-125 mm/4.9 in,,,,,,,,"",0.0,shopify,deny,manual,1380.00,,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/products/2022-11-22_11.33.03.png?v=1669113191,13,"",,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/pink__1_-removebg.png?v=1657533249,kg,,,,,,,,,
bull-tackle-easy-shiner-nagy,,,,,,,,,Zöld-Sárga-125 mm/4.9 in,,,,,,,,"",0.0,shopify,deny,manual,1380.00,,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/products/2022-11-22_11.33.26.png?v=1669113212,14,"",,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/green_yellow-removebg.png?v=1657533249,kg,,,,,,,,,
bull-tackle-easy-shiner-nagy,,,,,,,,,Barna-Zöld-125 mm/4.9 in,,,,,,,,"",0.0,shopify,deny,manual,1380.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/brown_green__3_-removebg.png?v=1657722123,kg,,,,,,,,,
pva-bag-olom-65-g,Pva bag ólom 65 g,"",Bull Fishing Store,Uncategorized,"","",false,Title,Default Title,,,,,,,,"",0.0,shopify,deny,manual,460.00,,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/products/pvabagolom.jpg?v=1657180381,1,"",false,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,draft
inline-grippa-olom-120-g,Inline grippa ólom 120 g,"",Bull Fishing Store,Uncategorized,"","",false,Title,Default Title,,,,,,,,"",0.0,shopify,deny,manual,750.00,1015.00,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/products/inlinegrippa.jpg?v=1657180147,1,"",false,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,draft
horizon-olom,Horizon ólom,"",Bull Fishing Store,Uncategorized,"","",false,Méretek,90 g,,,,,,,,"",0.0,shopify,deny,manual,590.00,795.00,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/products/horizonolom.jpg?v=1657179653,1,"",false,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,draft
horizon-olom,,,,,,,,,100 g,,,,,,,,"",0.0,shopify,deny,manual,650.00,875.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
horizon-olom,,,,,,,,,120 g,,,,,,,,"",0.0,shopify,deny,manual,750.00,1015.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
horizon-olom,,,,,,,,,130 g,,,,,,,,"",0.0,shopify,deny,manual,800.00,1090.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
grippa-olom,Grippa ólom,"",Bull Fishing Store,Uncategorized,"","",false,Méretek,130 g,,,,,,,,"",0.0,shopify,deny,manual,990.00,1330.00,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/products/grippaolom.jpg?v=1657179109,1,"",false,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,draft
grippa-olom,,,,,,,,,150 g,,,,,,,,"",0.0,shopify,deny,manual,990.00,1330.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
grippa-olom,,,,,,,,,180 g,,,,,,,,"",0.0,shopify,deny,manual,990.00,1350.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
grippa-olom,,,,,,,,,220 g,,,,,,,,"",0.0,shopify,deny,manual,1190.00,1600.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
kocka-olom,Kocka ólom 120 g,"",Bull Fishing Store,Uncategorized,"","",false,Title,Default Title,,,,,,,,"",0.0,shopify,deny,manual,720.00,,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/products/kockaolom.jpg?v=1657178939,1,"",false,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,draft
carp-king-karbon-dobocso,Carp King-karbon dobócső,"<span data-mce-fragment=""1"">A Carp King</span><strong data-mce-fragment=""1""> karbon dobócső</strong><span data-mce-fragment=""1""> lehetővé teszi a horgász számára, hogy olyan távolságokra etessen pontosan, amilyenre korábban nem volt képes dobócső segítségével. A kar</span><span class=""text_exposed_show"" data-mce-fragment=""1"">bon anyag könnyűségének köszönhetően (78 gramm) a Venda dobócső lehetővé teszi számunkra, hogy még több energiát fektessünk a dobó mozdulatba, elérhetővé tesz olyan távolságokat, amelyek korábban elérhetetlenek voltak!<br data-mce-fragment=""1""><br data-mce-fragment=""1""><br data-mce-fragment=""1"">Jellemzői:<br data-mce-fragment=""1""><br data-mce-fragment=""1"">Könnyedén és pontosan lehet célbavenni vele akár a 70-120 méteres távolságú etetést is. Átmérőjének köszönhetően a 22mm átmérőjű bojli is bejuttatható vele. Markolata csúszásgátló anyaggal van bevonva, így a cső nem mozdul el kezünkben dobáskor. Súlya mindössze 78 gr.<br data-mce-fragment=""1""><br></span>",Bull Fishing Store,,"","",true,Title,Default Title,,,,,,,,"",0.0,shopify,deny,manual,28000.00,,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/products/TBL01005-removebg.png?v=1655887631,1,"",false,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
carp-king-karbon-dobocso,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/TBL01014-removebg.png?v=1655887632,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd,Bull Tackle-Spirit pod,"<p data-mce-fragment=""1""><span data-mce-fragment=""1"">A Bull Tackle Spirit pod egyedi tervezésének és számtalan állítási lehetőségének köszönhetően bármilyen talajon, kövezésekkel szegélyezett partszakaszokon pillanatok alatt stabilan felállítható.</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">A bottartóállvány merevségét a 2db erős gerinchez csatlakoztatott végzáró elem és az azokhoz csatlakoztatott H alakú buzzerbarok biztosítják. </span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">Külön plusz extrahosszú lábakkal is megvásárolható amellyel,minden körülmény között könnyedén felállítható,illetve megnöveltük a rod pod hosszát az átlagoshoz képest,ezzel is segítve a felhasználhatóságának variációját.</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">Egy rendkívül strapabíró és széleskörben felhasználható rod pod a Bull Tackle Spirit Pod,amelyet akár kezdő horgászoknak is ajánljuk egészen a profikig.</span></p>
<ul>
<li>Kivitel: Öt botos</li>
<li><span data-mce-fragment=""1"">Tiszta alumínium szerkezet amely,hosszú élettartamot biztosít.</span></li>
<li>Hossz: 90-145 cm között állítható</li>
<li>Buzz Bar szélessége: 60 cm</li>
<li>Kereszttartó magasság: 22 cm</li>
<li>Első láb: 41-67 cm</li>
<li>Hátsó láb: 26-37 cm</li>
<li>Szállítási méret: 85x20x8 cm</li>
<li>Párnázott Bull Tackle hordozó táska</li>
</ul>
<p data-mce-fragment=""1""> </p>
<p data-mce-fragment=""1"">Extra hosszú lábak hossza: 75-135 cm</p>
<p data-mce-fragment=""1""><img alt="""" src=""https://cdn.shopify.com/s/files/1/0583/1242/5659/files/TBL09980_480x480.jpg?v=1683197966""></p>
<p data-mce-fragment=""1""> </p>
<p data-mce-fragment=""1""><img alt="""" src=""https://cdn.shopify.com/s/files/1/0583/1242/5659/files/TBL06832_1_480x480.jpg?v=1683197890""></p>",Bull Fishing Store,,"","",false,Típus,Normál,,,,,,,,"",0.0,shopify,deny,manual,41900.00,,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/products/uzzuu.ee.png?v=1660215729,1,"",false,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,draft
dd,,,,,,,,,Normál+extra hosszú lábak,,,,,,,,"",0.0,shopify,deny,manual,49500.00,,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/products/ssss.png?v=1660215729,2,"",,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/uuau.png?v=1660215846,kg,,,,,,,,,
dd,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/4545.png?v=1660215729,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/ro7.png?v=1660215729,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/pj.png?v=1660215729,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/TBL00973-removebg.png?v=1660215729,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/uuau.png?v=1660215846,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bearking-squad-minnow-65-mm,Bearking Squad Minnow 65 mm,"",Bull Fishing Store,,"","",true,Tipus szám,A,,,,,,,,,0.0,shopify,deny,manual,2900.00,,true,true,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/BEARKING-Squad-Minnow-95mm-14-8g-65mm-6g-Tungsten-weight-system-SP-fishing-lures-assorted-colors_jpg_Q90_jpg.webp?v=1654685278,1,"",false,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/A_6786788b-708f-42ab-b44d-64715b82c6ec.webp?v=1654685283,kg,,,true,,,true,,,active
bearking-squad-minnow-65-mm,,,,,,,,,B,,,,,,,,,0.0,shopify,deny,manual,2900.00,,true,true,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/A_6786788b-708f-42ab-b44d-64715b82c6ec.webp?v=1654685283,2,"",,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/B_31c82bdf-2592-4cda-8fcd-00f359a60068.webp?v=1654685290,kg,,,,,,,,,
bearking-squad-minnow-65-mm,,,,,,,,,C,,,,,,,,,0.0,shopify,deny,manual,2900.00,,true,true,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/B_31c82bdf-2592-4cda-8fcd-00f359a60068.webp?v=1654685290,3,"",,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/C_15bfa9c9-4e2d-49af-98b0-703dfce48625.webp?v=1654685296,kg,,,,,,,,,
bearking-squad-minnow-65-mm,,,,,,,,,D,,,,,,,,,0.0,shopify,deny,manual,2900.00,,true,true,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/C_15bfa9c9-4e2d-49af-98b0-703dfce48625.webp?v=1654685296,4,"",,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/D_0d9fd57a-e9dc-4d3c-b6d3-ed8141054fc4.webp?v=1654685303,kg,,,,,,,,,
bearking-squad-minnow-65-mm,,,,,,,,,E,,,,,,,,,0.0,shopify,deny,manual,2900.00,,true,true,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/D_0d9fd57a-e9dc-4d3c-b6d3-ed8141054fc4.webp?v=1654685303,5,"",,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/E_a7896aa2-4af6-4fd6-8e32-45c7b3c32d57.webp?v=1654685309,kg,,,,,,,,,
bearking-squad-minnow-65-mm,,,,,,,,,F,,,,,,,,,0.0,shopify,deny,manual,2900.00,,true,true,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/E_a7896aa2-4af6-4fd6-8e32-45c7b3c32d57.webp?v=1654685309,6,"",,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/I.webp?v=1654685316,kg,,,,,,,,,
bearking-squad-minnow-65-mm,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/I.webp?v=1654685316,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bearking-oneten-110sp,Bearking Oneten-110SP,"<p>Bearking Oneten-110SP</p>
<!---->",Bull Fishing Store,Uncategorized,"","",true,Tipus szám,A,,,,,,,,,0.0,shopify,deny,manual,2900.00,,true,true,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/Bearking-11cm-14g-SP-dive-1-5m-professional-Minnow-Wobbler-fishing-lures-quality-jerkbaits-Artificial-Bait_jpg_Q90_jpg.webp?v=1654690142,1,"",false,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/A_9331d3c4-aa28-4127-a007-e50aa072c918.webp?v=1654690142,kg,,,true,,,true,,,active
bearking-oneten-110sp,,,,,,,,,B,,,,,,,,,0.0,shopify,deny,manual,2900.00,,true,true,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/A_9331d3c4-aa28-4127-a007-e50aa072c918.webp?v=1654690142,2,"",,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/B_5fc2df02-c8a0-4480-a2b2-5601160fde39.webp?v=1654690142,kg,,,,,,,,,
bearking-oneten-110sp,,,,,,,,,C,,,,,,,,,0.0,shopify,deny,manual,2900.00,,true,true,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/B_5fc2df02-c8a0-4480-a2b2-5601160fde39.webp?v=1654690142,3,"",,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/C_9af7c503-5335-4267-87b2-4953a4871c26.webp?v=1654690142,kg,,,,,,,,,
bearking-oneten-110sp,,,,,,,,,D,,,,,,,,,0.0,shopify,deny,manual,2900.00,,true,true,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/C_9af7c503-5335-4267-87b2-4953a4871c26.webp?v=1654690142,4,"",,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/D_95750f20-e3ca-4ee9-979a-b6d9218f6c0d.webp?v=1654690139,kg,,,,,,,,,
bearking-oneten-110sp,,,,,,,,,E,,,,,,,,,0.0,shopify,deny,manual,2900.00,,true,true,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/D_95750f20-e3ca-4ee9-979a-b6d9218f6c0d.webp?v=1654690139,5,"",,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/E_e99f218c-491d-4c46-8379-016262640947.webp?v=1654690139,kg,,,,,,,,,
bearking-oneten-110sp,,,,,,,,,F,,,,,,,,,0.0,shopify,deny,manual,2900.00,,true,true,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/E_e99f218c-491d-4c46-8379-016262640947.webp?v=1654690139,6,"",,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/F_5c16f723-fb02-48e3-9082-5ce8be0507ec.webp?v=1654690139,kg,,,,,,,,,
bearking-oneten-110sp,,,,,,,,,G,,,,,,,,,0.0,shopify,deny,manual,2900.00,,true,true,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/F_5c16f723-fb02-48e3-9082-5ce8be0507ec.webp?v=1654690139,7,"",,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/M_d9107e8d-b22c-47d7-ad59-0237261cba9d.webp?v=1654690139,kg,,,,,,,,,
bearking-oneten-110sp,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/M_d9107e8d-b22c-47d7-ad59-0237261cba9d.webp?v=1654690139,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
